Sentence #;Word;POS;Tag
;Réseaux;NN;O
;Systèmes;NNS;O
;Informatiques;NNS;O
576;Mission;NN;O
577;Administration;NN;O
;réseaux;NN;O
;systèmes;NNS;O
;informatiques;NNS;O
578;Télémaintenance;NN;O
;Helpdesk;NN;O
579;installation;NN;O
;systèmes;NNS;O
;exploitation;NN;O
;réseaux;NN;O
;logiciels;NNS;O
580;Assistance;NN;O
;technique;NN;O
;utilisateurs;NNS;O
582;Assistance;NN;O
;technique;NN;O
;formation;NN;B-FORMATION
583;Société;NN;O
;Maghreb;NN;O
;Hassoub;NN;O
;Juillet;NN;B-DATE
;2007;CD;I-DATE
;Aout;IN;I-DATE
;2007;CD;I-DATE
584;Stage;NN;O
;Webmaster;NN;O
585;Mission;NN;O
586;Infographie;NN;O
587;Développement;NN;O
;sites;NNS;O
;web;NN;O
588;Programmation;NN;O
;création;NN;O
;applications;NNS;O
;web;NN;O
589;eee;NN;O
590;Développement;NN;O
;communication;NN;O
;interne;NN;O
;externe;NN;O
;web;NN;O
591;Université;NN;O
;Hassan;NNP;O
;ler;NN;O
;Faculté;NN;O
;Sciences;NNS;O
;Techniques;NNS;O
;Settat;NN;O
592;Master;NN;O
;Universitaire;NN;O
;Spécialisé;NN;O
;Systemes;NNS;O
;information;NN;O
593;Option;NN;O
;Management;NN;O
;Projet;NN;O
594;ENITE;NN;O
;Ecole;NN;O
;supérieure;NN;O
;d'Informatique;NN;O
;Télécommunications;NNS;O
;d'Economie;NN;O
595;Ingénieur;NN;O
;Réseaux;NN;O
;Systemes;NNS;O
;informatiques;NNS;O
596;IFIAG;NN;O
;Université;NN;O
;Paris-Est;NN;O
;Marne-La-Vallée;NN;O
597;Licence;NN;O
;Professionnelle;NNP;O
;Réseaux;NN;O
;Télécommunications;NNS;O
598;Spécialité;NN;O
;Administration;NN;O
;Transmission;NN;O
;information;NN;O
599;Institut;NNP;O
;Multi-hexa;NN;O
600;Technicien;NN;O
;Spécialisé;NN;O
;Développement;NN;O
;informatique;NN;O
601;2016;CD;B-DATE
;Agency;NN;O
;Formations;NNS;B-FORMATION
;préparation;NN;O
;certification;NN;O
602;PMP®;NN;O
;Project;NN;O
;Management;NN;O
;Professional;JJ;O
;cours;NNS;O
;préparation;NN;O
603;New;NNP;O
;vison;NN;O
;Formations;NNS;B-FORMATION
;préparation;NN;O
;certification;NN;O
604;PRINCE2;NN;O
605;PRINCE2®;NN;O
;PRojects;NNS;O
;Controlled;VBN;OO
;Environments;NNS;O
;cours;NNS;O
;préparation;NN;O
607;BCLOUD;NN;O
;Formations;NNS;B-FORMATION
;certification;NN;O
608;ScrumMaster®;NN;O
;CSM;NN;O
;3,94E+12;CD;O
609;2014;CD;B-DATE
;Agency;NN;O
;Formations;NNS;B-FORMATION
;certifications;NNS;O
611;Sire;NN;O
612;ITIL®;NN;O
;Information;NN;O
;Technology;NN;O
;Infrastructure;NN;O
;Library;JJ;O
;5002716.20256373;CD;O
613;Certified;VBN;O
614;Curriculum;NN;O
;Vitae;NN;O
615;Version;NN;O
;Juin;NN;B-DATE
;2016;CD;I-DATE
616;2012-2013;JJ;B-DATE
;RESOTEL;NN;O
;Formations;NNS;O
;certifications;NNS;O
;MCITP;NN;O
617;Microsoft;NNP;O
;Microsoft;NNP;O
;Certified;VBN;O
;Professional;JJ;O
618;Windows;NNS;O
;Server®;NN;O
;2008;CD;B-DATE
;Active;JJ;O
;Directory;NN;O
619;Techni;NN;O
;loc;NN;O
620;Windows;NNS;O
;Server®;NN;O
;2008;CD;B-DATE
;Applications;NNS;O
621;Windows;NNS;O
;Server®;NN;O
;2008;CD;B-DATE
;Network;NN;O
;Infrastructure;NN;O
622;Infrastructure;NN;O
623;Professional;JJ;O
624;Microsoft;NNP;O
;Certified;VBN;O
;Professional;JJ;O
;MCITP;NN;O
625;2009-2010;JJ;B-DATE
;ENITE;NN;O
;Formation;NN;B-FORMATION
;certification;NN;O
;CCNA;NN;O
626;Cisco;NN;O
;Certified;VBN;O
;network;NN;O
;associate;NN;O
627;Systemes;NNS;O
;Exploitation;NN;O
628;Windows;NNS;O
;Linux;NN;O
;MAC;NNP;O
629;SGBD;NN;O
630;SQL;NN;O
;Access;NN;O
;Oracle;NN;O
631;HTML;NN;O
;PHP;NN;O
;C++;NN;O
;UML;NN;O
;JAVA;NN;O
;VB.net;NN;O
;J2EE;NN;O
632;Télécoms;NNS;O
633;BLR;NN;O
;BLO;NN;O
;VSAT;NN;O
;WIMAX;NN;O
;GSM;NN;O
;CDMA;NN;O
;DSL;NN;O
634;Bonnes;NNS;O
;Pratiques;NNS;O
635;COBIT;NN;O
;ISO;NN;O
;27001;CD;O
;PMI;NN;O
;PMBOK;NN;O
;CMML;NN;O
;ITIL;NN;O
;CISA;NN;O
;Prince2;NN;O
;CSM;NN;O
636;OSI;NN;O
;TCP/IP;NN;O
;LAN;NN;O
;VLAN;NN;O
;MAN;NN;O
;WAN;NN;O
637;Réseaux;NN;O
;Systèmes;NNS;O
638;Administration;NN;O
;2000/2003/2008;CD;B-DATE
;Server;NN;O
;Virtualization;NN;O
639;Configuration;NN;O
;Routeurs;NNS;O
;Switch;NN;O
;Firewall;NN;O
;Cisco;NN;O
640;VOIP;NN;O
;SIP;NN;O
;H323;NN;O
;IAD;NN;O
;Patton;NN;O
;one;CD;O
;Access;NN;O
;Teles;NNS;O
;RAD;NN;O
641;Arabe;NN;O
642;Langue;NN;B-LANGUE
;Maternelle;NNP;O
643;Francais;NN;O
644;Lue;NN;O
;parlée;NN;O
645;Anglais;NN;O
646;Lue;NN;O
;parlée;NN;O
647;Sport;NN;O
;Fitness;NN;O
;surf;NN;O
;natation;NN;O
648;Recherche;NN;O
;NTIC;NN;O
649;Zineb;NN;B-NAME
;Dehbi;NN;I-NAME
650;17/11/1983;CD;B-DATE
;Rabat;NN;B-LOCATION
;Maroc;NN;O
651;Adresse;NN;O
;rue;NN;O
;Tonkin;NN;O
;Rabat;NN;B-LOCATION
652;Portable;JJ;O
;662082521;CD;B-PHONE
653;Fixe;NN;O
;37;CD;
654;Email;NN;
;zinebdehbi99;NN;B-MAIL
;gmail.com;NN;I-MAIL
655;Niveau;NN;O
;études;NNS;O
;diplômes;NNS;B-FORMATION
;obtenus;NN;O
656;Licence;NN;O
;Droit;NNP;O
;Economie;NN;O
;Gestion;NN;O
;mention;NN;O
;Ingénierie;NN;O
;Des;NNP;O
;Services;NNS;O
;université;NN;O
;Angers;NNS;O
657;#NOM?;NN;O
;technicien;NN;O
;spécialisé;NN;O
;gestion;NN;O
;hôtelière;NN;O
;2éme;CD;O
;année;NN;O
;durée;NN;O
;ans;NNS;O
658;#NOM?;NN;O
;technicien;NN;O
;accueil;NN;O
;réception;NN;O
;IIMTH;NN;O
;Rabat;NN;B-LOCATION
;durée;NN;O
;ans;NNS;O
659;#NOM?;NN;O
;S.T.T;NN;O
;A.C.C;NN;O
;Science;NN;O
;technologique;NN;O
;tertiaire;NN;O
;action;NN;O
;communication;NN;O
660;commerciale;NN;O
;lycée;NN;O
;Bernard;NNP;O
;Ventadour;NNS;O
;Ussel;NN;O
;France;NNP;O
661;#NOM?;NN;O
;V.A.M;NN;O
;Brevet;NN;O
;étude;NN;O
;professionnelle;NN;O
;vente;NN;O
;action;NN;O
;marchande;NN;O
;obtenu;NN;O
;lycée;NN;O
662;Descartes;NNS;O
;Rabat;NN;B-LOCATION
663;Formations;NNS;B-FORMATION
;expériences;NNS;B-EXPERIENCE
;professionnels;NNS;I-EXPERIENCE
664;#NOM?;NN;O
;poste;NN;O
;durant;NN;O
;ans;NNS;O
;chez;NN;O
;Team;NN;O
;One;CD;O
;tant;NN;O
;commerciale;NN;O
;sédentaire;NN;O
;compte;NN;O
665;Infopro;NNP;O
666;#NOM?;NN;O
;poste;NN;O
;durant;NN;O
;ans;NNS;O
;chez;NN;O
;Web;NN;O
;Help;NN;O
;Metlife;NN;O
;Ciel;NN;O
667;#NOM?;NN;O
;poste;NN;O
;chez;NN;O
;Profil;NN;O
;performance;NN;O
;domaine;NN;O
;ressources;NNS;O
;humaines;NNS;O
668;#NOM?;NN;O
;rang;NN;O
;chez;NN;O
;T.G.I;NN;O
;Friday;NNP;O
;Rabat;NN;B-LOCATION
;domaine;NN;O
;restauration;NN;O
669;#NOM?;NN;O
;Maison;NN;O
;Arabe;NN;O
;Marrakech;NN;B-LOCATION
;service;NN;O
;réception;NN;O
;ensuite;NN;O
670;service;NN;O
;restauration;NN;O
671;#NOM?;NN;O
;Sofitel;NN;O
;Diwan;NNP;O
;Rabat;NN;B-LOCATION
;service;NN;O
;contrôles;NNS;O
;recettes;NNS;O
672;#NOM?;NN;O
;tant;NN;O
;animatrice;NN;O
;Tikida;NN;O
;Garden;NN;O
;Marrakech;NN;B-LOCATION
673;#NOM?;NN;O
;Sérail;NN;O
;Rabat;NN;O
;réservation;NN;O
;accueil;NN;O
674;Langues;NNS;B-LANGUE
;parlées;NN;O
675;#NOM?;NN;O
;Arabe;NN;O
;Parfaitement;NN;O
;bilingue;NN;O
676;#NOM?;NN;O
;Trés;NN;O
;Moyen;NNS;O
677;#NOM?;NN;O
;Moyen;NNS;O
;plus;CC;O
678;#NOM?;NN;O
;sorties;NNS;O
;voyages;NNS;O
;nature;NN;O
;mer;NN;O
;lecture;NN;O
;sport;NN;O
;billard;NN;O
679;Informatique;NN;O
;power;NN;O
;point;NN;O
;word;NN;O
;excel;NN;O
;access;NN;O
;dream;NN;O
;weaver;NN;O
680;PLUS;CC;O
681;Permis;NN;O
;conduire;NN;O
;disponibilité;NN;O
;voyager;NN;O
682;ELBOUSSAIRI;NN;B-NAME
;BADR;NN;I-NAME
683;BOUITAT;NN;I-NAME
;N12;NN;O
;100;CD;O
;C.Y.M;NN;O
;Rabat;NN;B-LOCATION
685;badr.boos7;NN;B-MAIL
;hotmail.com;NN;I-MAIL
686;Technicien;NN;O
;Spécialisé;NN;O
;Commerce;NNP;O
687;EXPERIENCES;NNS;B-EXPERIENCE
;PROFESSIONNELLES;NNS;I-EXPERIENCE
688;Juin;NN;B-DATE
;2015;CD;I-DATE
;Sept;NN;I-DATE
;2015;CD;I-DATE
689;Vendeur;NN;O
;chez;NN;O
;agence;NN;O
;voiture;NN;O
690;ACHRAF;NN;O
;NOR;CC;O
;AUTO;NN;O
;sarl;NN;O
691;Avril;NN;B-DATE
;2015;CD;I-DATE
;juin;NN;I-DATE
;2015;CD;I-DATE
692;Travail;NN;O
;chez;NN;O
;location;NN;O
;voiture;NN;O
693;PANAMERA;NN;O
;CAR;NN;O
;sarl;NN;O
694;janv;NN;B-DATE
;2015;CD;I-DATE
;mars;NNS;I-DATE
;2015;CD;I-DATE
695;Stage;NN;O
;étude;NN;O
;cher;NN;O
;société;NN;O
;commerciale;NN;O
696;KYAGEM;NNP;O
697;Sept;NN;B-DATE
;2013;CD;I-DATE
;Juin;NN;I-DATE
;2015;CD;I-DATE
698;Diplôme;NN;B-FORMATION
;Technicien;NN;O
;spécialisé;NN;O
;commerce;NN;O
699;OFPPT;NN;O
;ISTA;NN;O
;MAJD;NN;O
;Rabat;NN;B-LOCATION
700;Sept;NN;B-DATE
;2011;CD;I-DATE
;Juin;NN;I-DATE
;2012;CD;I-DATE
701;Etudiant;NN;O
;Faculté;NN;O
;Sciences;NNS;O
;juridique;NN;O
702;Université;NN;O
;Mohammed;VBN;O
;Rabat;NN;B-LOCATION
703;Sept;NN;B-DATE
;2010;CD;I-DATE
;Juin;NN;I-DATE
;2011;CD;I-DATE
704;Baccalauréat;NN;O
;Option;NN;O
;Lettres;NNS;O
705;Développement;NN;O
;portefeuille;NN;O
;clients;NNS;O
706;Achat;DT;O
;Vente;NN;O
;Négociation;NN;O
707;Marchandising;VBG;O
;Marketing;NN;O
708;Management;NN;O
710;Coordination;NN;O
;projets;NNS;O
711;CONNAISSANCES;NNS;O
;INFORMATIQUE;NN;O
;LOGICIELS;NN;O
712;WORD;NN;O
713;INFORMATIONS;NN;O
;COMPLEMENTAIRES;NN;O
714;ATTITUDES;NNS;O
;DEVELOPPEES;NN;O
715;Arabe;NN;O
716;Langue;NN;B-LANGUE
;Maternelle;NNP;O
717;Sens;NNS;O
;créativité;NN;O
;organisation;NN;O
718;Francais;NN;O
;Courant;NN;O
719;Rapidité;NN;O
;apprentissage;NN;O
720;Notion;NN;O
;base;NN;O
721;Anglais;NN;O
722;Sens;NNS;O
;responsabilité;NN;O
;travail;NN;O
723;groupe;NN;O
724;Karim;NNP;B-NAME
;ELKHALDI;NN;I-NAME
725;Rue;NN;O
;Hay;NN;O
;RACHAD;NN;O
726;TAKADDOUM;NN;O
;RABAT;NN;B-LOCATION
727;Karim.Elkhaldi;NNP;B-MAIL
;gmail.com;NN;I-MAIL
728;FORMATION;NN;B-FORMATION
;PROFESSIONNELLE;NN;I-FORMATION
729;2015;CD;B-DATE
730;Technicien;NN;O
;Spécialisé;NN;O
;Commerce;NNP;O
;Institut;NNP;O
;Spécialisé;NN;O
;Technique;NN;O
;Appliqué;NN;O
;ISTA;NN;O
;Hay;NN;O
;Nahda;NN;O
731;Rabat;NN;B-LOCATION
732;Find;IN;O
;job;NN;O
;job;NN;O
;EFE;NN;O
;Maroc;NN;O
;Rabat;NN;B-LOCATION
733;2014;CD;B-DATE
734;Formation;NN;B-FORMATION
;informatique;NN;O
;bureautique;NN;O
;ISTA;NN;O
;Hay;NN;O
;Nahda;NN;O
;Rabat;NN;B-LOCATION
735;2011;CD;B-DATE
736;Baccalauréat;NN;O
;Lettres;NNS;O
;Modernes;NNS;O
;Sciences;NNS;O
;Humaines;NNS;O
737;2010;CD;B-DATE
738;Technicien;NN;O
;Réparation;NN;O
;Engins;NNS;O
;Moteur;NN;O
;Option;NN;O
;Auto;NN;O
;ISTA;NN;O
;Hay;NN;O
;Nahda;NN;O
739;EXPERIENCES;NNS;B-EXPERIENCE
;PROFESSIONNELLES;NNS;I-EXPERIENCE
740;Décembre2014;NN;B-DATE
;janv-15;NN;I-DATE
